id;idmaterial;fecha;hora;idUsuario;observaciones
;2665;1997-10-01;18:09:06;;
;2666;2003-10-14;18:36:10;;
;2667;2003-10-14;18:01:08;;
;2667;2014-07-16;12:27:18;;
;2668;1998-01-07;13:04:25;;
;2668;1998-01-20;11:51:25;;
;2668;1998-07-06;16:46:00;;
;2668;2002-03-14;12:40:07;;
;2668;2002-03-14;12:43:14;;
;2668;2002-03-14;19:31:43;;
;2668;2014-07-16;9:24:05;;
;2669;1998-12-02;16:48:45;;
;2669;2002-02-25;11:09:27;;
;2669;2002-03-14;12:44:44;;
;2669;2002-03-14;19:38:11;;
;2669;2011-11-18;9:00:59;;
;2669;2012-07-25;13:29:31;;
;2670;1998-12-02;16:52:11;;
;2670;2002-03-14;12:45:06;;
;2670;2002-03-14;19:38:24;;
;2670;2011-11-18;9:01:15;;
;2670;2012-07-25;13:29:44;;
;2671;2003-10-14;17:16:47;;
;2671;2003-10-14;17:52:44;;
;2672;1997-10-01;18:16:28;;
;2672;1998-01-14;11:57:13;;
;2673;1997-10-01;18:17:03;;
;2673;1998-01-14;11:57:13;;
;2674;1997-10-01;18:17:58;;
;2674;1998-01-14;11:57:13;;
;2675;1997-10-01;18:18:29;;
;2675;1997-09-18;11:11:39;;
;2675;1998-01-14;11:57:13;;
;2676;1997-10-01;18:19:03;;
;2676;1998-01-14;11:57:13;;
;2677;1997-10-01;18:19:53;;
;2677;1998-01-14;11:57:14;;
;2678;1997-10-01;18:20:59;;
;2678;1998-01-14;11:57:14;;
;2679;1997-10-01;18:21:34;;
;2679;1998-01-14;11:57:14;;
;2680;1997-10-01;18:22:16;;
;2680;1998-01-14;11:57:14;;
;2681;1997-10-01;18:23:29;;
;2681;1998-01-14;11:57:14;;
;2682;1997-10-01;18:29:44;;
;2682;1998-01-14;11:57:14;;
;2683;1997-10-01;18:31:20;;
;2683;1998-01-14;11:57:14;;
;2684;1997-10-01;18:35:15;;
;2684;1998-01-14;11:57:14;;
;2685;1997-10-01;18:36:01;;
;2685;1998-01-14;11:57:14;;
;2686;1997-10-01;18:38:35;;
;2686;1998-01-14;11:57:14;;
;2687;1997-10-01;18:58:40;;
;2687;1998-01-14;11:57:14;;
;2688;1997-10-01;19:00:15;;
;2688;1997-09-18;11:12:32;;
;2688;1998-01-14;11:57:14;;
;2689;1997-10-01;19:01:54;;
;2689;1998-01-14;11:57:14;;
;2690;1997-10-01;19:03:36;;
;2690;1998-01-14;11:57:14;;
;2691;1997-10-01;19:06:35;;
;2691;1998-01-14;11:57:14;;
;2692;1999-01-15;8:43:41;;
;2692;2002-03-14;12:47:26;;
;2692;2002-03-14;12:48:11;;
;2692;2002-03-14;19:41:46;;
;2692;2014-07-16;12:15:48;;
;2693;1999-01-15;8:56:10;;
;2693;2002-03-14;12:49:41;;
;2693;2002-03-14;19:43:47;;
;2693;2014-07-16;12:16:24;;
;2694;1999-01-12;10:00:45;;
;2694;2002-03-14;12:47:07;;
;2694;2002-03-14;19:40:05;;
;2694;2002-03-15;18:51:27;;
;2694;2002-03-15;18:56:24;;
;2694;2011-11-18;9:09:26;;
;2695;1999-01-12;9:57:48;;
;2695;2002-03-15;18:55:17;;
;2695;2002-03-15;18:55:51;;
;2695;2002-03-15;18:56:37;;
;2695;2011-11-18;9:09:45;;
;2696;1998-01-28;19:58:31;;
;2696;1998-07-06;16:46:02;;
;2696;2002-03-15;18:52:58;;
;2696;2002-03-15;18:53:59;;
;2696;2002-03-15;18:56:51;;
;2696;2011-11-18;9:10:02;;
;2697;1998-01-28;20:00:11;;
;2697;1998-07-06;16:46:02;;
;2697;2002-03-14;12:46:18;;
;2697;2002-03-14;19:39:37;;
;2697;2002-03-15;18:49:48;;
;2697;2002-03-15;18:57:09;;
;2697;2011-11-18;9:10:18;;
;2698;1998-01-28;18:24:24;;
;2698;1998-01-28;18:25:10;;
;2698;1998-07-06;16:46:01;;
;2698;2002-03-18;8:38:13;;
;2699;2014-07-17;10:33:49;;
;2700;1997-10-01;14:34:17;;
;2700;1997-11-26;17:24:43;;
;2700;1999-12-13;13:08:41;;
;2700;1999-12-14;17:10:29;;
;2700;2000-12-22;12:56:08;;
;2700;2000-12-22;13:00:05;;
;2700;2000-12-22;18:39:12;;
;2701;1997-11-26;17:39:32;;
;2701;1998-07-07;10:28:27;;
;2701;2000-12-22;18:35:39;;
;2701;2000-12-22;18:38:18;;
;2702;1998-12-21;21:32:16;;
;2702;1999-03-10;18:12:03;;
;2702;2000-12-22;12:52:13;;
;2702;2000-12-22;12:55:09;;
;2702;2000-12-22;12:56:37;;
;2703;1997-10-01;13:48:01;;
;2704;1997-10-01;13:48:44;;
;2705;1997-10-01;13:50:06;;
;2706;1997-10-01;13:51:37;;
;2707;1997-10-01;13:53:07;;
;2707;1997-10-01;13:53:31;;
;2708;1997-10-01;13:54:54;;
;2709;1997-10-01;13:55:34;;
;2710;1997-10-01;13:56:16;;
;2711;1997-10-01;13:57:10;;
;2712;1997-10-01;13:58:05;;
;2713;1997-10-01;13:58:45;;
;2714;1997-10-01;13:59:36;;
;2715;1997-10-01;14:00:31;;
;2716;1997-10-01;14:01:41;;
;2717;1997-10-01;14:03:33;;
;2718;1997-10-01;14:12:27;;
;2719;1997-10-01;14:15:01;;
;2720;1997-10-01;14:16:40;;
;2721;1997-10-01;14:19:45;;
;2722;1997-10-01;14:21:30;;
;2742;2011-09-06;13:07:16;;
;2745;1997-09-30;21:20:40;;
;2745;1998-01-13;11:40:05;;
;2745;1998-01-15;20:40:20;;
;2747;1998-07-07;11:10:31;;
;2748;1998-07-07;11:10:32;;
;2749;1998-07-07;11:10:33;;
;2752;1998-07-07;10:53:14;;
;2752;1998-07-07;10:58:21;;
;2754;1998-01-14;12:08:13;;
;2755;1998-01-14;12:09:18;;
;2759;2001-07-31;13:06:48;;
;2762;2006-10-27;18:32:26;;
;2763;2006-10-27;18:33:11;;
;2763;2006-10-27;18:33:45;;
;2767;2011-09-06;12:28:31;;
;2768;2015-01-21;8:39:02;;
;2768;2015-01-21;8:41:28;;
;2769;2015-01-21;8:42:11;;
;2770;2015-01-21;12:10:41;;
;2770;2015-01-21;12:12:53;;
;2771;2015-01-21;12:13:00;;
;2772;2003-12-09;19:10:09;;
;2773;1999-01-20;12:00:39;;
;2773;2002-03-18;8:34:43;;
;2773;2002-04-04;20:09:41;;
;2773;2002-04-04;20:50:52;;
;2774;1997-10-21;20:42:36;;
;2774;2001-01-24;10:30:11;;
;2774;2012-07-17;13:28:09;;
;2775;1998-07-07;11:36:56;;
;2775;2001-07-24;12:52:10;;
;2776;2000-12-13;9:18:55;;
;2777;1997-09-30;22:39:56;;
;2777;2000-12-13;9:23:45;;
;2778;2000-12-13;9:56:44;;
;2779;2000-12-13;10:03:12;;
;2779;2007-03-13;16:59:19;;
;2780;1999-07-23;9:07:40;;
;2780;1999-07-23;9:10:52;;
;2780;1999-07-23;9:11:20;;
;2780;2000-02-18;12:48:03;;
;2780;2000-12-13;10:00:02;;
;2780;2000-12-13;10:03:46;;
;2780;2007-03-13;17:00:02;;
;2782;1997-10-01;9:31:59;;
;2783;2012-07-27;11:07:21;;
;2783;2012-07-27;11:08:51;;
;2784;2014-07-15;13:24:58;;
;2785;2010-12-01;12:39:42;;
;2786;2002-02-15;19:07:36;;
;2787;2002-02-15;19:06:13;;
;2788;2002-02-15;18:23:44;;
;2789;2002-02-15;18:24:34;;
;2789;2002-02-15;18:53:23;;
;2790;2002-02-15;19:55:44;;
;2791;2002-02-15;19:11:16;;
;2791;2003-09-29;18:27:14;;
;2792;2002-02-15;19:57:12;;
;2793;2002-02-15;19:02:02;;
;2793;2003-09-29;18:29:49;;
;2793;2003-09-29;18:30:58;;
;2794;2002-02-15;19:02:42;;
;2794;2003-09-29;18:30:05;;
;2794;2003-09-29;18:31:15;;
;2794;2003-09-29;18:32:35;;
;2795;2002-02-15;19:05:04;;
;2796;2002-02-15;18:57:16;;
;2796;2002-02-15;19:03:20;;
;2797;2012-07-27;11:02:35;;
;2798;2012-07-27;11:09:06;;
;2799;2012-07-27;11:00:27;;
;2801;2014-07-15;13:31:07;;
;2802;2015-01-21;9:15:47;;
;2803;2012-07-27;11:11:50;;
;2805;2012-07-27;11:47:51;;
;2806;2000-12-13;9:38:57;;
;2806;2003-09-29;18:34:08;;
;2807;2000-12-13;9:40:26;;
;2808;2000-12-13;9:41:56;;
;2809;2000-12-13;9:42:44;;
;2810;1998-07-07;11:35:43;;
;2810;2001-01-23;10:00:00;;
;2810;2001-01-23;10:15:49;;
;2810;2001-07-24;12:47:34;;
;2810;2001-07-24;13:18:01;;
;2811;2001-07-24;13:08:16;;
;2811;2001-07-24;13:09:47;;
;2811;2001-07-24;13:10:21;;
;2811;2001-07-24;13:18:32;;
;2812;1998-07-07;11:34:04;;
;2812;2001-01-23;10:04:55;;
;2812;2001-01-23;10:17:47;;
;2812;2001-07-24;12:48:39;;
;2812;2001-07-24;13:18:45;;
;2813;1997-10-02;10:27:58;;
;2813;1998-07-07;11:29:34;;
;2813;2001-01-23;10:03:47;;
;2813;2001-01-23;10:21:29;;
;2813;2001-07-24;12:45:40;;
;2813;2001-07-24;13:19:38;;
;2814;2001-07-24;13:13:23;;
;2814;2001-07-24;13:19:52;;
;2815;2001-07-24;13:12:03;;
;2815;2001-07-24;13:20:03;;
;2816;1998-07-07;11:32:20;;
;2816;2001-01-23;9:55:38;;
;2816;2001-01-23;9:56:46;;
;2816;2001-01-23;9:58:29;;
;2816;2001-01-23;10:24:32;;
;2816;2001-07-24;12:50:20;;
;2816;2001-07-24;12:50:56;;
;2816;2001-07-24;13:20:49;;
;2817;2010-11-12;13:20:13;;
;2817;2010-11-12;13:21:01;;
;2817;2010-11-12;13:21:42;;
;2818;2010-11-12;13:18:18;;
;2818;2010-11-12;13:21:33;;
;2819;2010-11-12;12:59:15;;
;2819;2010-11-12;13:19:57;;
;2820;2011-09-06;12:58:39;;
;2821;1998-12-02;17:23:09;;
;2821;1999-03-10;18:25:59;;
;2822;1998-12-02;17:26:35;;
;2822;1999-03-10;18:26:09;;
;2822;2000-01-25;17:45:41;;
;2823;1998-12-02;17:28:57;;
;2823;1999-03-10;18:26:18;;
;2824;1998-12-02;17:31:11;;
;2824;1999-03-10;18:26:27;;
;2825;1998-12-02;17:34:14;;
;2825;1999-03-10;18:26:37;;
;2826;1998-12-02;17:37:28;;
;2826;1999-03-10;18:26:45;;
;2827;1998-12-02;17:40:20;;
;2827;1999-03-10;18:26:55;;
;2828;1998-12-02;17:43:26;;
;2828;1999-03-10;18:27:06;;
;2829;1998-12-02;17:46:03;;
;2829;1999-03-10;18:27:14;;
;2830;1998-12-02;17:49:45;;
;2830;1999-03-10;18:27:23;;
;2831;1998-12-02;17:52:42;;
;2831;1999-03-10;18:27:39;;
;2832;1998-12-02;18:01:29;;
;2832;1999-03-10;18:27:48;;
;2832;2000-01-25;17:49:29;;
;2833;1998-12-02;18:04:33;;
;2833;1999-03-10;18:27:56;;
;2834;1998-12-02;18:07:43;;
;2834;1999-03-10;18:28:05;;
;2835;1998-12-02;18:10:20;;
;2835;2001-07-23;11:18:12;;
;2835;2002-02-25;13:08:34;;
;2836;1997-10-01;20:45:51;;
;2836;2000-01-25;17:50:30;;
;2837;1997-10-01;20:55:37;;
;2837;2000-01-25;17:54:37;;
;2838;1997-10-01;20:56:22;;
;2838;2000-01-25;17:55:26;;
;2839;2002-02-15;19:08:28;;
;2839;2003-09-29;18:26:59;;
;2840;1998-07-07;11:41:07;;
;2840;1998-07-07;11:42:47;;
;2841;1997-10-01;19:54:18;;
;2841;1998-01-14;12:52:01;;
;2842;1997-10-01;19:58:51;;
;2842;1998-01-14;12:52:01;;
;2843;1997-10-01;20:01:08;;
;2843;1998-01-14;12:52:01;;
;2843;1998-01-14;12:53:47;;
;2844;1997-10-01;20:02:58;;
;2844;1998-01-14;12:52:01;;
;2845;1997-10-01;20:06:29;;
;2845;1998-01-14;12:52:01;;
;2846;1997-10-01;20:07:20;;
;2846;1998-01-14;12:52:01;;
;2847;1997-10-01;20:07:57;;
;2847;1998-01-14;12:52:01;;
;2848;1997-10-01;20:09:22;;
;2848;1998-01-14;12:52:01;;
;2848;1998-01-14;12:53:35;;
;2849;1997-10-01;20:09:56;;
;2849;1998-01-14;12:52:01;;
;2850;1997-10-01;20:11:28;;
;2850;1998-01-14;12:52:01;;
;2851;1997-10-01;20:14:54;;
;2851;1998-01-14;12:52:02;;
;2851;2000-01-25;18:00:54;;
;2852;1997-10-01;20:25:11;;
;2852;1998-01-14;12:52:02;;
;2852;2000-01-25;18:01:08;;
;2853;1997-10-01;20:26:12;;
;2853;1998-01-14;12:52:02;;
;2853;2000-01-25;18:01:22;;
;2854;1997-10-01;20:41:06;;
;2854;1998-01-14;12:52:02;;
;2854;2000-01-25;18:01:49;;
;2855;1997-10-01;12:12:34;;
;2855;2001-07-23;11:21:06;;
;2855;2001-07-24;9:57:54;;
;2855;2012-10-23;9:15:41;;
;2856;1997-09-30;22:17:19;;
;2856;1997-09-30;22:18:46;;
;2856;1997-10-21;19:43:38;;
;2856;2001-01-24;10:59:57;;
;2856;2001-07-23;12:41:37;;
;2857;2012-07-27;11:05:07;;
;2859;2012-07-27;11:14:41;;
;2860;1998-07-07;11:43:06;;
;2862;2015-01-20;16:43:40;;
;2862;2015-01-20;16:48:48;;
;2864;2015-01-21;8:58:08;;
;2865;2015-01-21;8:53:41;;
;2868;2015-01-21;9:10:22;;
;2869;1999-03-10;18:19:35;;
;2869;2000-01-25;18:25:30;;
;2869;2000-12-22;17:47:37;;
;2870;1998-12-21;19:34:38;;
;2870;1999-03-10;18:10:00;;
;2870;2000-01-25;18:02:12;;
;2871;1998-12-21;19:43:41;;
;2871;1998-12-21;19:54:19;;
;2871;1999-03-10;18:10:21;;
;2871;2000-01-25;18:20:02;;
;2872;1998-12-21;21:23:45;;
;2872;1999-03-10;18:13:43;;
;2872;1999-05-13;16:47:35;;
;2872;2000-01-25;18:20:26;;
;2873;1998-12-21;21:27:11;;
;2873;1999-03-10;18:11:42;;
;2873;2000-01-25;18:20:53;;
;2873;2000-01-25;18:38:13;;
;2874;1998-12-21;21:30:42;;
;2874;1999-03-10;18:11:53;;
;2874;2000-01-25;18:21:08;;
;2875;1998-12-21;21:34:04;;
;2875;1999-03-10;18:12:16;;
;2875;2000-01-25;18:23:18;;
;2876;1998-12-21;21:35:38;;
;2876;1999-03-10;18:12:24;;
;2876;2000-01-25;18:23:36;;
;2877;1998-12-21;21:37:49;;
;2877;1999-03-10;18:12:36;;
;2877;2000-01-25;18:23:51;;
;2878;1998-12-21;21:38:46;;
;2878;1999-03-10;18:12:49;;
;2878;2000-01-25;18:24:15;;
;2879;1998-12-21;21:39:58;;
;2879;1999-03-10;18:13:18;;
;2879;2000-01-25;18:24:35;;
;2879;2000-01-25;18:39:09;;
;2880;1998-12-21;21:41:22;;
;2880;1999-03-10;18:13:01;;
;2880;2000-01-25;18:24:53;;
;2881;1998-12-21;21:42:38;;
;2881;1999-03-10;18:13:35;;
;2881;2000-01-25;18:25:15;;
;2882;1999-03-10;18:22:32;;
;2882;2000-01-25;18:25:48;;
;2883;2012-07-27;11:20:26;;
;2884;2012-07-27;11:17:05;;
;2891;2012-07-27;11:31:24;;
;2892;2007-03-12;12:52:25;;
;2893;2014-07-10;13:10:58;;
;2894;2014-07-10;13:14:21;;
;2895;2014-07-10;13:14:40;;
;2896;2014-07-10;13:14:56;;
;2897;2014-07-10;13:15:10;;
;2898;2014-07-10;13:15:25;;
;2899;2014-07-10;13:15:37;;
;2900;2014-07-10;13:15:57;;
;2901;2002-02-15;18:22:04;;
;2901;2003-09-29;18:26:49;;
;2902;1997-09-30;22:20:13;;
;2902;2000-12-13;9:29:57;;
;2902;2010-11-12;12:43:34;;
;2903;2001-09-06;17:18:34;;
;2904;2002-09-25;19:24:50;;
;2904;2003-09-29;18:28:03;;
;2904;2003-09-29;18:29:31;;
;2904;2012-07-27;10:29:37;;
;2905;1997-12-03;12:46:46;;
;2905;2001-07-24;9:24:56;;
;2905;2002-03-14;19:17:52;;
;2905;2002-03-14;19:19:39;;
;2906;1997-12-03;12:29:19;;
;2906;2001-07-24;9:25:34;;
;2906;2002-03-14;19:18:56;;
;2907;2012-07-24;10:42:02;;
;2907;2012-07-24;10:43:05;;
;2908;2012-07-24;10:46:50;;
;2909;2001-07-24;9:35:34;;
;2910;1997-12-03;11:03:27;;
;2910;2001-07-24;9:26:22;;
;2911;1997-12-03;12:38:31;;
;2911;2001-07-24;9:27:25;;
;2911;2001-12-20;17:49:26;;
;2912;2012-07-24;10:45:23;;
;2913;1997-12-01;16:14:06;;
;2913;1998-10-15;17:41:44;;
;2913;2001-07-24;9:31:11;;
;2913;2001-10-31;13:07:51;;
;2913;2002-03-14;19:28:11;;
;2913;2004-03-17;12:42:30;;
;2913;2005-03-17;17:18:14;;
;2913;2006-02-15;10:41:03;;
;2913;2006-02-15;13:36:33;;
;2913;2006-02-21;12:45:37;;
;2913;2006-02-21;12:46:46;;
;2913;2006-11-20;17:30:33;;
;2913;2006-11-20;17:35:58;;
;2913;2007-04-10;13:01:46;;
;2913;2007-04-10;13:36:29;;
;2913;2008-05-08;8:02:33;;
;2914;1998-09-30;8:52:39;;
;2914;1998-09-30;8:54:39;;
;2914;1998-10-20;21:01:12;;
;2914;2003-10-21;12:23:52;;
;2914;2003-10-21;12:24:19;;
;2915;1998-09-30;8:52:40;;
;2915;1998-09-30;8:54:50;;
;2915;1998-10-20;21:01:12;;
;2916;1998-09-30;8:52:41;;
;2916;1998-09-30;8:57:06;;
;2916;1998-10-20;21:01:12;;
;2917;1998-09-30;8:52:42;;
;2917;1998-09-30;8:57:18;;
;2917;1998-10-20;21:01:12;;
;2918;1998-09-30;8:52:43;;
;2918;1998-09-30;8:57:26;;
;2918;1998-10-20;21:01:12;;
;2919;1998-09-30;8:52:44;;
;2919;1998-09-30;8:57:34;;
;2919;1998-10-20;21:01:12;;
;2920;1998-09-30;8:52:45;;
;2920;1998-09-30;8:57:58;;
;2920;1998-10-20;21:01:12;;
;2921;1998-09-30;8:52:46;;
;2921;1998-09-30;8:58:05;;
;2921;1998-10-20;21:01:12;;
;2922;1998-09-30;8:52:46;;
;2922;1998-09-30;8:58:12;;
;2922;1998-10-20;21:01:12;;
;2923;1998-09-30;8:52:47;;
;2923;1998-09-30;8:58:19;;
;2923;1998-09-30;8:58:25;;
;2923;1998-10-20;21:01:12;;
;2924;1998-09-30;8:52:48;;
;2924;1998-09-30;8:58:36;;
;2924;1998-10-20;21:01:12;;
;2925;1998-09-30;8:52:49;;
;2925;1998-09-30;8:58:43;;
;2925;1998-10-20;21:01:12;;
;2926;1998-09-30;8:52:50;;
;2926;1998-09-30;8:58:51;;
;2926;1998-10-20;21:01:12;;
;2927;1998-09-30;8:52:51;;
;2927;1998-09-30;8:58:59;;
;2927;1998-10-20;21:01:13;;
;2928;1998-09-30;8:52:52;;
;2928;1998-09-30;8:59:06;;
;2928;1998-10-20;21:01:13;;
;2929;1998-09-30;8:52:53;;
;2929;1998-09-30;8:59:14;;
;2929;1998-10-20;21:01:13;;
;2930;1998-09-30;8:52:54;;
;2930;1998-09-30;8:59:20;;
;2930;1998-10-20;21:01:13;;
;2931;1998-09-30;8:52:55;;
;2931;1998-09-30;8:59:27;;
;2931;1998-10-20;21:01:13;;
;2932;1998-09-30;8:52:55;;
;2932;1998-09-30;8:59:36;;
;2932;1998-10-20;21:01:13;;
;2933;1998-09-30;8:52:56;;
;2933;1998-09-30;8:59:42;;
;2933;1998-10-20;21:01:13;;
;2934;1998-09-30;8:52:57;;
;2934;1998-09-30;8:59:50;;
;2934;1998-10-20;21:01:13;;
;2935;1998-09-30;8:52:58;;
;2935;1998-09-30;8:59:57;;
;2935;1998-10-20;21:01:13;;
;2936;1998-10-20;21:07:40;;
;2937;1998-10-20;21:08:24;;
;2937;1998-10-20;21:12:56;;
;2938;1998-10-20;21:08:34;;
;2938;1998-10-20;21:14:07;;
;2939;1998-10-05;19:41:45;;
;2939;1998-10-20;21:01:13;;
;2940;1998-10-20;21:16:48;;
;2941;1998-09-30;9:18:49;;
;2941;1998-10-20;21:01:13;;
;2942;1998-09-30;9:19:00;;
;2942;1998-09-30;9:23:51;;
;2942;1998-10-20;21:01:13;;
;2943;1998-09-30;9:24:24;;
;2943;1998-10-20;21:01:13;;
;2944;1998-10-20;21:21:11;;
;2944;1998-10-20;21:23:37;;
;2945;1998-09-30;9:10:41;;
;2945;1998-10-20;21:01:13;;
;2946;1998-09-30;9:17:03;;
;2946;1998-10-20;21:01:13;;
;2947;2002-02-12;17:08:28;;
;2947;2002-03-18;10:16:49;;
;2948;2002-02-12;17:09:16;;
;2948;2002-03-18;10:17:10;;
;2949;2001-12-07;10:53:36;;
;2949;2002-03-18;12:59:38;;
;2950;1997-10-02;9:22:41;;
;2950;2002-03-18;13:06:53;;
;2951;2002-02-12;16:49:54;;
;2951;2002-03-18;13:16:40;;
;2952;1997-10-02;9:30:55;;
;2952;2001-07-30;12:52:20;;
;2952;2002-03-18;13:08:12;;
;2953;1997-10-20;19:03:57;;
;2953;1997-10-20;19:06:44;;
;2953;2002-03-18;13:08:26;;
;2954;2002-02-12;17:10:56;;
;2954;2002-03-18;13:08:39;;
;2955;2001-07-30;12:54:13;;
;2955;2002-03-18;13:11:48;;
;2956;2014-02-25;10:35:44;;
;2956;2014-02-25;10:39:01;;
;2957;1997-10-02;9:20:52;;
;2957;1997-10-02;9:51:38;;
;2957;1997-10-02;9:54:58;;
;2957;2001-07-30;12:08:02;;
;2957;2001-07-30;12:08:24;;
;2958;2012-05-03;9:25:23;;
;2959;1997-10-02;9:36:45;;
;2959;2001-12-07;10:06:27;;
;2959;2001-12-07;11:09:48;;
;2960;1997-10-20;19:09:38;;
;2961;2001-07-30;12:55:56;;
;2961;2001-12-20;16:50:40;;
;2961;2001-12-20;16:51:26;;
;2961;2001-12-20;16:52:01;;
;2962;1997-10-02;10:02:25;;
;2963;1997-10-02;9:34:06;;
;2963;1998-07-07;11:51:14;;
;2963;2001-07-30;12:22:53;;
;2964;1997-10-02;9:35:18;;
;2964;1998-07-07;11:49:56;;
;2964;2001-12-07;10:47:50;;
;2965;1997-10-21;19:29:06;;
;2965;2001-07-10;9:19:01;;
;2966;1997-10-02;10:03:46;;
;2967;1998-10-20;21:37:50;;
;2967;2001-07-30;12:22:26;;
;2968;2001-07-30;13:10:41;;
;2969;1997-10-02;10:06:38;;
;2969;2001-07-30;12:24:22;;
;2970;1998-07-07;10:29:35;;
;2970;2001-07-31;8:43:17;;
;2970;2001-12-07;11:03:27;;
;2970;2001-12-07;12:36:52;;
;2971;2001-12-07;12:40:49;;
;2971;2001-12-07;12:42:45;;
;2971;2001-12-07;12:44:03;;
;2972;2001-12-07;12:37:42;;
;2973;2001-12-07;12:39:19;;
;2975;1997-10-02;9:19:34;;
;2975;1997-10-02;9:56:13;;
;2975;2001-07-30;12:38:30;;
;2975;2001-07-30;12:39:07;;
;2975;2001-12-07;10:02:06;;
;2976;2001-07-30;12:47:41;;
;2977;1998-07-07;11:56:52;;
;2977;2001-07-30;12:39:39;;
;2978;1997-10-02;10:05:04;;
;2978;1998-07-07;11:52:53;;
;2978;2001-07-30;12:39:58;;
;2979;1998-07-07;11:58:40;;
;2979;2001-07-30;12:40:23;;
;2980;2015-12-03;11:00:04;;
;2981;2015-12-03;10:56:34;;
;2982;2015-12-03;11:03:09;;
;2984;2015-12-03;10:48:30;;
;2984;2015-12-03;10:51:02;;
;2985;2015-12-03;10:22:24;;
;2985;2015-12-03;10:36:44;;
;2985;2015-12-03;10:44:58;;
;2985;2015-12-03;10:48:23;;
;2986;2015-12-03;10:48:00;;
;2986;2015-12-03;10:48:15;;
;2987;2015-12-03;11:08:06;;
;2987;2015-12-03;11:10:10;;
;2988;2009-02-09;13:12:07;;
;2991;2003-10-07;12:56:54;;
;2992;1999-01-15;13:57:09;;
;2992;2001-07-30;12:42:29;;
;2993;1997-10-20;19:12:29;;
;2994;1997-10-02;10:00:22;;
;2995;2001-07-30;12:58:54;;
;2996;2001-07-30;12:58:04;;
;2997;2001-12-07;10:57:44;;
;2998;1998-10-05;19:36:30;;
;2998;2001-12-07;9:59:06;;
;2999;1997-10-02;9:32:58;;
;2999;2001-07-30;12:43:25;;
;3003;2013-02-06;13:35:22;;
;3004;2001-07-30;13:12:09;;
;3005;1997-10-02;10:07:56;;
;3005;1997-11-20;16:53:41;;
;3005;2001-12-07;10:59:31;;
;3005;2001-12-07;12:35:09;;
;3007;2002-02-12;17:10:17;;
;3008;1997-10-02;9:58:50;;
;3009;2001-12-07;11:02:26;;
;3010;1997-09-30;18:33:12;;
;3010;1998-01-15;19:40:01;;
;3010;2000-01-24;19:33:42;;
;3010;2000-11-16;9:36:40;;
;3010;2003-07-21;12:20:50;;
;3011;1998-10-05;11:36:54;;
;3011;1998-10-05;11:38:30;;
;3011;2001-12-07;11:00:22;;
;3012;2007-04-10;9:56:00;;
;3014;2003-09-03;11:24:36;;
;3014;2003-10-07;13:31:58;;
;3014;2003-10-07;13:35:01;;
;3015;1998-10-20;21:29:38;;
;3015;1998-11-12;11:37:52;;
;3015;2001-07-30;12:50:04;;
;3016;1997-10-02;9:38:03;;
;3016;1997-10-02;9:42:56;;
;3017;2012-09-26;8:44:01;;
;3018;2012-09-26;8:46:19;;
;3018;2012-09-26;8:46:30;;
;3019;1997-10-02;9:24:29;;
;3019;1998-07-07;11:54:20;;
;3019;2001-07-30;12:50:43;;
;3020;1997-10-02;9:27:02;;
;3021;1997-10-02;10:01:08;;
;3021;1998-07-07;12:02:02;;
;3021;2001-07-30;12:51:49;;
;3022;2001-07-30;13:13:05;;
;3023;1998-07-07;11:59:21;;
;3024;2013-02-06;13:40:19;;
;3025;2013-02-06;13:43:30;;
;3026;2013-02-06;13:43:34;;
;3027;1998-09-30;9:03:07;;
;3027;1998-10-20;21:01:13;;
;3028;1998-09-30;9:01:48;;
;3028;1998-10-20;21:01:13;;
;3028;1998-10-20;21:41:06;;
;3029;1998-09-24;19:47:41;;
;3029;1998-10-20;21:01:11;;
;3030;1998-09-30;8:52:36;;
;3030;1998-09-30;8:54:04;;
;3030;1998-10-20;21:01:12;;
;3031;1998-09-30;8:52:37;;
;3031;1998-09-30;8:54:13;;
;3031;1998-10-20;21:01:12;;
;3032;1998-09-30;8:52:38;;
;3032;1998-09-30;8:54:23;;
;3032;1998-10-20;21:01:12;;
;3033;1998-09-30;8:52:38;;
;3033;1998-09-30;8:54:31;;
;3033;1998-10-20;21:01:12;;
;3035;2005-03-11;13:45:35;;
;3036;2004-05-19;12:12:04;;
;3037;2004-05-19;12:12:31;;
;3038;2002-02-12;16:43:32;;
;3038;2002-03-18;13:14:03;;
;3039;2004-05-19;12:10:36;;
;3040;2004-05-19;12:13:50;;
;3041;2004-05-19;12:23:32;;
;3042;2004-05-19;12:15:21;;
;3043;2004-05-19;12:08:56;;
;3044;2004-05-19;12:17:48;;
;3045;2004-05-19;12:06:54;;
;3046;2004-05-19;12:03:10;;
;3046;2004-05-19;12:05:00;;
;3046;2004-05-19;12:05:35;;
;3047;1997-10-02;9:31:57;;
;3047;2001-07-30;12:53:15;;
;3047;2002-02-12;16:40:49;;
;3047;2002-03-18;13:16:55;;
;3047;2002-04-30;10:45:40;;
;3047;2002-05-06;17:09:58;;
;3048;2001-07-30;12:57:03;;
;3048;2002-02-11;19:22:02;;
;3048;2002-03-18;13:13:28;;
;3048;2002-04-30;10:43:05;;
;3049;2013-11-06;12:37:35;;
;3049;2013-11-06;12:39:37;;
;3050;2002-02-12;16:26:58;;
;3050;2002-02-12;16:27:38;;
;3050;2002-03-18;13:14:29;;
